cases,region,date
0,CARAGA,2020-05-03
4,CARAGA,2020-05-10
0,CARAGA,2020-05-17
1,CARAGA,2020-05-24
2,CARAGA,2020-05-31
0,CARAGA,2020-06-07
3,CARAGA,2020-06-14
2,CARAGA,2020-06-21
2,CARAGA,2020-06-28
1,CARAGA,2020-07-05
0,CARAGA,2020-07-12
4,CARAGA,2020-07-19
1,CARAGA,2020-07-26
1,CARAGA,2020-08-02
0,CARAGA,2020-08-09
0,CARAGA,2020-08-16
0,CARAGA,2020-08-23
0,CARAGA,2020-08-30
0,CARAGA,2020-09-13
0,CARAGA,2020-09-27
0,CARAGA,2020-10-11
0,CARAGA,2020-10-25
0,CARAGA,2020-11-08
0,CARAGA,2020-11-22
0,CARAGA,2020-11-29
1,CARAGA,2020-12-06
0,CARAGA,2020-12-13
0,CARAGA,2020-12-20
0,CARAGA,2020-12-27
0,CARAGA,2020-09-06
0,CARAGA,2020-09-20
0,CARAGA,2020-10-04
0,CARAGA,2020-10-18
0,CARAGA,2020-11-01
40,NATIONAL CAPITAL REGION,2020-01-12
74,NATIONAL CAPITAL REGION,2020-01-19
62,NATIONAL CAPITAL REGION,2020-01-26
65,NATIONAL CAPITAL REGION,2020-02-02
53,NATIONAL CAPITAL REGION,2020-02-09
37,NATIONAL CAPITAL REGION,2020-02-16
27,NATIONAL CAPITAL REGION,2020-02-23
23,NATIONAL CAPITAL REGION,2020-03-01
29,NATIONAL CAPITAL REGION,2020-03-08
0,NATIONAL CAPITAL REGION,2020-03-15
17,NATIONAL CAPITAL REGION,2020-03-22
9,NATIONAL CAPITAL REGION,2020-03-29
3,NATIONAL CAPITAL REGION,2020-04-05
4,NATIONAL CAPITAL REGION,2020-04-12
0,NATIONAL CAPITAL REGION,2020-04-19
0,NATIONAL CAPITAL REGION,2020-04-26
4,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
2,NATIONAL CAPITAL REGION,2020-05-17
3,NATIONAL CAPITAL REGION,2020-05-24
1,NATIONAL CAPITAL REGION,2020-05-31
0,NATIONAL CAPITAL REGION,2020-06-07
0,NATIONAL CAPITAL REGION,2020-06-14
4,NATIONAL CAPITAL REGION,2020-06-21
2,NATIONAL CAPITAL REGION,2020-06-28
9,NATIONAL CAPITAL REGION,2020-07-05
7,NATIONAL CAPITAL REGION,2020-07-12
3,NATIONAL CAPITAL REGION,2020-07-19
5,NATIONAL CAPITAL REGION,2020-07-26
5,NATIONAL CAPITAL REGION,2020-08-02
3,NATIONAL CAPITAL REGION,2020-08-09
2,NATIONAL CAPITAL REGION,2020-08-16
4,NATIONAL CAPITAL REGION,2020-08-23
5,NATIONAL CAPITAL REGION,2020-08-30
10,NATIONAL CAPITAL REGION,2020-09-13
11,NATIONAL CAPITAL REGION,2020-09-27
10,NATIONAL CAPITAL REGION,2020-10-11
7,NATIONAL CAPITAL REGION,2020-10-25
11,NATIONAL CAPITAL REGION,2020-11-08
11,NATIONAL CAPITAL REGION,2020-11-22
14,NATIONAL CAPITAL REGION,2020-11-29
11,NATIONAL CAPITAL REGION,2020-12-06
16,NATIONAL CAPITAL REGION,2020-12-13
22,NATIONAL CAPITAL REGION,2020-12-20
17,NATIONAL CAPITAL REGION,2020-12-27
0,NATIONAL CAPITAL REGION,2020-09-06
0,NATIONAL CAPITAL REGION,2020-09-20
0,NATIONAL CAPITAL REGION,2020-10-04
0,NATIONAL CAPITAL REGION,2020-10-18
0,NATIONAL CAPITAL REGION,2020-11-01
6,REGION XII-SOCCSKSARGEN,2020-01-12
10,REGION XII-SOCCSKSARGEN,2020-01-19
8,REGION XII-SOCCSKSARGEN,2020-01-26
11,REGION XII-SOCCSKSARGEN,2020-02-02
13,REGION XII-SOCCSKSARGEN,2020-02-09
9,REGION XII-SOCCSKSARGEN,2020-02-16
5,REGION XII-SOCCSKSARGEN,2020-02-23
10,REGION XII-SOCCSKSARGEN,2020-03-01
9,REGION XII-SOCCSKSARGEN,2020-03-08
11,REGION XII-SOCCSKSARGEN,2020-03-15
6,REGION XII-SOCCSKSARGEN,2020-03-22
5,REGION XII-SOCCSKSARGEN,2020-03-29
1,REGION XII-SOCCSKSARGEN,2020-04-05
4,REGION XII-SOCCSKSARGEN,2020-04-12
2,REGION XII-SOCCSKSARGEN,2020-04-19
4,REGION XII-SOCCSKSARGEN,2020-04-26
2,REGION XII-SOCCSKSARGEN,2020-05-03
2,REGION XII-SOCCSKSARGEN,2020-05-10
0,REGION XII-SOCCSKSARGEN,2020-05-17
0,REGION XII-SOCCSKSARGEN,2020-05-24
5,REGION XII-SOCCSKSARGEN,2020-05-31
2,REGION XII-SOCCSKSARGEN,2020-06-07
2,REGION XII-SOCCSKSARGEN,2020-06-14
3,REGION XII-SOCCSKSARGEN,2020-06-21
4,REGION XII-SOCCSKSARGEN,2020-06-28
6,REGION XII-SOCCSKSARGEN,2020-07-05
8,REGION XII-SOCCSKSARGEN,2020-07-12
3,REGION XII-SOCCSKSARGEN,2020-07-19
1,REGION XII-SOCCSKSARGEN,2020-07-26
6,REGION XII-SOCCSKSARGEN,2020-08-02
11,REGION XII-SOCCSKSARGEN,2020-08-09
6,REGION XII-SOCCSKSARGEN,2020-08-16
6,REGION XII-SOCCSKSARGEN,2020-08-23
9,REGION XII-SOCCSKSARGEN,2020-08-30
4,REGION XII-SOCCSKSARGEN,2020-09-13
3,REGION XII-SOCCSKSARGEN,2020-09-27
2,REGION XII-SOCCSKSARGEN,2020-10-11
2,REGION XII-SOCCSKSARGEN,2020-10-25
3,REGION XII-SOCCSKSARGEN,2020-11-08
4,REGION XII-SOCCSKSARGEN,2020-11-22
5,REGION XII-SOCCSKSARGEN,2020-11-29
5,REGION XII-SOCCSKSARGEN,2020-12-06
2,REGION XII-SOCCSKSARGEN,2020-12-13
2,REGION XII-SOCCSKSARGEN,2020-12-20
5,REGION XII-SOCCSKSARGEN,2020-12-27
0,REGION XII-SOCCSKSARGEN,2020-09-06
0,REGION XII-SOCCSKSARGEN,2020-09-20
0,REGION XII-SOCCSKSARGEN,2020-10-04
0,REGION XII-SOCCSKSARGEN,2020-10-18
0,REGION XII-SOCCSKSARGEN,2020-11-01
17,CARAGA,2020-01-12
50,CARAGA,2020-01-19
34,CARAGA,2020-01-26
39,CARAGA,2020-02-02
36,CARAGA,2020-02-09
11,CARAGA,2020-02-16
12,CARAGA,2020-02-23
17,CARAGA,2020-03-01
6,CARAGA,2020-03-08
5,CARAGA,2020-03-15
10,CARAGA,2020-03-22
4,CARAGA,2020-03-29
1,CARAGA,2020-04-05
9,CARAGA,2020-04-12
3,CARAGA,2020-04-19
2,CARAGA,2020-04-26
4,CARAGA,2020-05-03
2,CARAGA,2020-05-10
4,CARAGA,2020-05-17
5,CARAGA,2020-05-24
2,CARAGA,2020-05-31
0,CARAGA,2020-06-07
1,CARAGA,2020-06-14
1,CARAGA,2020-06-21
2,CARAGA,2020-06-28
0,CARAGA,2020-07-05
0,CARAGA,2020-07-12
0,CARAGA,2020-07-19
0,CARAGA,2020-07-26
0,CARAGA,2020-08-02
0,CARAGA,2020-08-09
1,CARAGA,2020-08-16
0,CARAGA,2020-08-23
0,CARAGA,2020-08-30
0,CARAGA,2020-09-13
0,CARAGA,2020-09-27
0,CARAGA,2020-10-11
0,CARAGA,2020-10-25
0,CARAGA,2020-11-08
0,CARAGA,2020-11-22
0,CARAGA,2020-11-29
0,CARAGA,2020-12-06
1,CARAGA,2020-12-13
1,CARAGA,2020-12-20
0,CARAGA,2020-12-27
0,CARAGA,2020-09-06
0,CARAGA,2020-09-20
0,CARAGA,2020-10-04
0,CARAGA,2020-10-18
0,CARAGA,2020-11-01
11,REGION XII-SOCCSKSARGEN,2020-05-10
9,REGION XII-SOCCSKSARGEN,2020-05-17
8,REGION XII-SOCCSKSARGEN,2020-05-24
5,REGION XII-SOCCSKSARGEN,2020-05-31
8,REGION XII-SOCCSKSARGEN,2020-06-07
8,REGION XII-SOCCSKSARGEN,2020-06-14
9,REGION XII-SOCCSKSARGEN,2020-06-21
9,REGION XII-SOCCSKSARGEN,2020-06-28
11,REGION XII-SOCCSKSARGEN,2020-07-05
7,REGION XII-SOCCSKSARGEN,2020-07-12
8,REGION XII-SOCCSKSARGEN,2020-07-19
11,REGION XII-SOCCSKSARGEN,2020-07-26
13,REGION XII-SOCCSKSARGEN,2020-08-02
9,REGION XII-SOCCSKSARGEN,2020-08-09
6,REGION XII-SOCCSKSARGEN,2020-08-16
8,REGION XII-SOCCSKSARGEN,2020-08-23
8,REGION XII-SOCCSKSARGEN,2020-08-30
9,REGION XII-SOCCSKSARGEN,2020-09-13
9,REGION XII-SOCCSKSARGEN,2020-09-27
4,REGION XII-SOCCSKSARGEN,2020-10-11
2,REGION XII-SOCCSKSARGEN,2020-10-25
3,REGION XII-SOCCSKSARGEN,2020-11-08
3,REGION XII-SOCCSKSARGEN,2020-11-22
2,REGION XII-SOCCSKSARGEN,2020-11-29
8,REGION XII-SOCCSKSARGEN,2020-12-06
11,REGION XII-SOCCSKSARGEN,2020-12-13
15,REGION XII-SOCCSKSARGEN,2020-12-20
9,REGION XII-SOCCSKSARGEN,2020-12-27
0,REGION XII-SOCCSKSARGEN,2020-09-06
0,REGION XII-SOCCSKSARGEN,2020-09-20
0,REGION XII-SOCCSKSARGEN,2020-10-04
0,REGION XII-SOCCSKSARGEN,2020-10-18
0,REGION XII-SOCCSKSARGEN,2020-11-01
16,REGION XII-SOCCSKSARGEN,2020-01-12
22,REGION XII-SOCCSKSARGEN,2020-01-19
22,REGION XII-SOCCSKSARGEN,2020-01-26
22,REGION XII-SOCCSKSARGEN,2020-02-02
17,REGION XII-SOCCSKSARGEN,2020-02-09
32,REGION XII-SOCCSKSARGEN,2020-02-16
25,REGION XII-SOCCSKSARGEN,2020-02-23
27,REGION XII-SOCCSKSARGEN,2020-03-01
23,REGION XII-SOCCSKSARGEN,2020-03-08
27,REGION XII-SOCCSKSARGEN,2020-03-15
22,REGION XII-SOCCSKSARGEN,2020-03-22
10,REGION XII-SOCCSKSARGEN,2020-03-29
21,REGION XII-SOCCSKSARGEN,2020-04-05
13,REGION XII-SOCCSKSARGEN,2020-04-12
5,REGION XII-SOCCSKSARGEN,2020-04-19
6,REGION XII-SOCCSKSARGEN,2020-04-26
9,REGION XII-SOCCSKSARGEN,2020-05-03
2,CAR,2020-01-12
3,CAR,2020-01-19
5,CAR,2020-01-26
2,CAR,2020-02-02
3,CAR,2020-02-09
5,CAR,2020-02-16
2,CAR,2020-02-23
1,CAR,2020-03-01
1,CAR,2020-03-08
1,CAR,2020-03-15
0,CAR,2020-03-22
3,CAR,2020-03-29
1,CAR,2020-04-05
1,CAR,2020-04-12
2,CAR,2020-04-19
0,CAR,2020-04-26
2,CAR,2020-05-03
0,CAR,2020-05-10
0,CAR,2020-05-17
3,CAR,2020-05-24
0,CAR,2020-05-31
2,CAR,2020-06-07
0,CAR,2020-06-14
2,CAR,2020-06-21
0,CAR,2020-06-28
0,CAR,2020-07-05
1,CAR,2020-07-12
4,CAR,2020-07-19
0,CAR,2020-07-26
1,CAR,2020-08-02
0,CAR,2020-08-09
3,CAR,2020-08-16
1,CAR,2020-08-23
1,CAR,2020-08-30
1,CAR,2020-09-13
0,CAR,2020-09-27
0,CAR,2020-10-11
1,CAR,2020-10-25
2,CAR,2020-11-08
1,CAR,2020-11-22
0,CAR,2020-11-29
2,CAR,2020-12-06
2,CAR,2020-12-13
1,CAR,2020-12-20
0,CAR,2020-12-27
0,CAR,2020-09-06
0,CAR,2020-09-20
0,CAR,2020-10-04
0,CAR,2020-10-18
0,CAR,2020-11-01
9,CAR,2020-01-12
9,CAR,2020-01-19
6,CAR,2020-01-26
9,CAR,2020-02-02
3,CAR,2020-02-09
8,CAR,2020-02-16
5,CAR,2020-02-23
5,CAR,2020-03-01
5,CAR,2020-03-08
11,CAR,2020-03-15
1,CAR,2020-03-22
1,CAR,2020-03-29
3,CAR,2020-04-05
0,CAR,2020-04-12
1,CAR,2020-04-19
1,CAR,2020-04-26
1,CAR,2020-05-03
2,CAR,2020-05-10
1,CAR,2020-05-17
0,CAR,2020-05-24
1,CAR,2020-05-31
3,CAR,2020-06-07
2,CAR,2020-06-14
1,CAR,2020-06-21
0,CAR,2020-06-28
3,CAR,2020-07-05
1,CAR,2020-07-12
0,CAR,2020-07-19
1,CAR,2020-07-26
2,CAR,2020-08-02
0,CAR,2020-08-09
5,CAR,2020-08-16
4,CAR,2020-08-23
1,CAR,2020-08-30
4,CAR,2020-09-13
4,CAR,2020-09-27
4,CAR,2020-10-11
3,CAR,2020-10-25
2,CAR,2020-11-08
2,CAR,2020-11-22
3,CAR,2020-11-29
12,CAR,2020-12-06
7,CAR,2020-12-13
2,CAR,2020-12-20
4,CAR,2020-12-27
0,CAR,2020-09-06
0,CAR,2020-09-20
0,CAR,2020-10-04
0,CAR,2020-10-18
0,CAR,2020-11-01
30,BARMM,2020-01-12
38,BARMM,2020-01-19
33,BARMM,2020-01-26
33,BARMM,2020-02-02
24,BARMM,2020-02-09
28,BARMM,2020-02-16
29,BARMM,2020-02-23
31,BARMM,2020-03-01
24,BARMM,2020-03-08
30,BARMM,2020-03-15
12,BARMM,2020-03-22
6,BARMM,2020-03-29
5,BARMM,2020-04-05
5,BARMM,2020-04-12
3,BARMM,2020-04-19
2,BARMM,2020-04-26
3,BARMM,2020-05-03
1,BARMM,2020-05-10
2,BARMM,2020-05-17
4,BARMM,2020-05-24
4,BARMM,2020-05-31
4,BARMM,2020-06-07
5,BARMM,2020-06-14
8,BARMM,2020-06-21
7,BARMM,2020-06-28
10,BARMM,2020-07-05
3,BARMM,2020-07-12
16,BARMM,2020-07-19
24,BARMM,2020-07-26
11,BARMM,2020-08-02
13,BARMM,2020-08-09
13,BARMM,2020-08-16
13,BARMM,2020-08-23
12,BARMM,2020-08-30
3,BARMM,2020-09-13
6,BARMM,2020-09-27
6,BARMM,2020-10-11
2,BARMM,2020-10-25
2,BARMM,2020-11-08
4,BARMM,2020-11-22
5,BARMM,2020-11-29
3,BARMM,2020-12-06
4,BARMM,2020-12-13
8,BARMM,2020-12-20
1,BARMM,2020-12-27
0,BARMM,2020-09-06
0,BARMM,2020-09-20
0,BARMM,2020-10-04
0,BARMM,2020-10-18
0,BARMM,2020-11-01
21,NATIONAL CAPITAL REGION,2020-01-12
53,NATIONAL CAPITAL REGION,2020-01-19
44,NATIONAL CAPITAL REGION,2020-01-26
41,NATIONAL CAPITAL REGION,2020-02-02
22,NATIONAL CAPITAL REGION,2020-02-09
17,NATIONAL CAPITAL REGION,2020-02-16
14,NATIONAL CAPITAL REGION,2020-02-23
17,NATIONAL CAPITAL REGION,2020-03-01
12,NATIONAL CAPITAL REGION,2020-03-08
5,NATIONAL CAPITAL REGION,2020-03-15
3,NATIONAL CAPITAL REGION,2020-03-22
0,NATIONAL CAPITAL REGION,2020-03-29
0,NATIONAL CAPITAL REGION,2020-04-05
0,NATIONAL CAPITAL REGION,2020-04-12
1,NATIONAL CAPITAL REGION,2020-04-19
1,NATIONAL CAPITAL REGION,2020-04-26
0,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
0,NATIONAL CAPITAL REGION,2020-05-17
0,NATIONAL CAPITAL REGION,2020-05-24
0,NATIONAL CAPITAL REGION,2020-05-31
0,NATIONAL CAPITAL REGION,2020-06-07
1,NATIONAL CAPITAL REGION,2020-06-14
0,NATIONAL CAPITAL REGION,2020-06-21
0,NATIONAL CAPITAL REGION,2020-06-28
0,NATIONAL CAPITAL REGION,2020-07-05
1,NATIONAL CAPITAL REGION,2020-07-12
0,NATIONAL CAPITAL REGION,2020-07-19
0,NATIONAL CAPITAL REGION,2020-07-26
1,NATIONAL CAPITAL REGION,2020-08-02
1,NATIONAL CAPITAL REGION,2020-08-09
1,NATIONAL CAPITAL REGION,2020-08-16
0,NATIONAL CAPITAL REGION,2020-08-23
1,NATIONAL CAPITAL REGION,2020-08-30
4,NATIONAL CAPITAL REGION,2020-09-13
0,NATIONAL CAPITAL REGION,2020-09-27
0,NATIONAL CAPITAL REGION,2020-10-11
2,NATIONAL CAPITAL REGION,2020-10-25
3,NATIONAL CAPITAL REGION,2020-11-08
3,NATIONAL CAPITAL REGION,2020-11-22
10,NATIONAL CAPITAL REGION,2020-11-29
3,NATIONAL CAPITAL REGION,2020-12-06
6,NATIONAL CAPITAL REGION,2020-12-13
4,NATIONAL CAPITAL REGION,2020-12-20
2,NATIONAL CAPITAL REGION,2020-12-27
0,NATIONAL CAPITAL REGION,2020-09-06
0,NATIONAL CAPITAL REGION,2020-09-20
0,NATIONAL CAPITAL REGION,2020-10-04
0,NATIONAL CAPITAL REGION,2020-10-18
0,NATIONAL CAPITAL REGION,2020-11-01
4,BARMM,2020-01-12
11,BARMM,2020-01-19
11,BARMM,2020-01-26
20,BARMM,2020-02-02
15,BARMM,2020-02-09
23,BARMM,2020-02-16
12,BARMM,2020-02-23
13,BARMM,2020-03-01
12,BARMM,2020-03-08
7,BARMM,2020-03-15
8,BARMM,2020-03-22
8,BARMM,2020-03-29
1,BARMM,2020-04-05
0,BARMM,2020-04-12
1,BARMM,2020-04-19
0,BARMM,2020-04-26
3,BARMM,2020-05-03
1,BARMM,2020-05-10
2,BARMM,2020-05-17
3,BARMM,2020-05-24
2,BARMM,2020-05-31
6,BARMM,2020-06-07
0,BARMM,2020-06-14
7,BARMM,2020-06-21
7,BARMM,2020-06-28
6,BARMM,2020-07-05
10,BARMM,2020-07-12
9,BARMM,2020-07-19
11,BARMM,2020-07-26
5,BARMM,2020-08-02
4,BARMM,2020-08-09
4,BARMM,2020-08-16
7,BARMM,2020-08-23
3,BARMM,2020-08-30
4,BARMM,2020-09-13
1,BARMM,2020-09-27
1,BARMM,2020-10-11
3,BARMM,2020-10-25
2,BARMM,2020-11-08
1,BARMM,2020-11-22
0,BARMM,2020-11-29
1,BARMM,2020-12-06
1,BARMM,2020-12-13
1,BARMM,2020-12-20
0,BARMM,2020-12-27
0,BARMM,2020-09-06
0,BARMM,2020-09-20
0,BARMM,2020-10-04
0,BARMM,2020-10-18
0,BARMM,2020-11-01
9,NATIONAL CAPITAL REGION,2020-01-12
32,NATIONAL CAPITAL REGION,2020-01-19
26,NATIONAL CAPITAL REGION,2020-01-26
29,NATIONAL CAPITAL REGION,2020-02-02
25,NATIONAL CAPITAL REGION,2020-02-09
22,NATIONAL CAPITAL REGION,2020-02-16
10,NATIONAL CAPITAL REGION,2020-02-23
9,NATIONAL CAPITAL REGION,2020-03-01
16,NATIONAL CAPITAL REGION,2020-03-08
11,NATIONAL CAPITAL REGION,2020-03-15
4,NATIONAL CAPITAL REGION,2020-03-22
7,NATIONAL CAPITAL REGION,2020-03-29
7,NATIONAL CAPITAL REGION,2020-04-05
5,NATIONAL CAPITAL REGION,2020-04-12
5,NATIONAL CAPITAL REGION,2020-04-19
3,NATIONAL CAPITAL REGION,2020-04-26
1,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
3,NATIONAL CAPITAL REGION,2020-05-17
4,NATIONAL CAPITAL REGION,2020-05-24
1,NATIONAL CAPITAL REGION,2020-05-31
0,NATIONAL CAPITAL REGION,2020-06-07
0,NATIONAL CAPITAL REGION,2020-06-14
0,NATIONAL CAPITAL REGION,2020-06-21
0,NATIONAL CAPITAL REGION,2020-06-28
1,NATIONAL CAPITAL REGION,2020-07-05
0,NATIONAL CAPITAL REGION,2020-07-12
0,NATIONAL CAPITAL REGION,2020-07-19
1,NATIONAL CAPITAL REGION,2020-07-26
0,NATIONAL CAPITAL REGION,2020-08-02
1,NATIONAL CAPITAL REGION,2020-08-09
0,NATIONAL CAPITAL REGION,2020-08-16
1,NATIONAL CAPITAL REGION,2020-08-23
1,NATIONAL CAPITAL REGION,2020-08-30
1,NATIONAL CAPITAL REGION,2020-09-13
2,NATIONAL CAPITAL REGION,2020-09-27
3,NATIONAL CAPITAL REGION,2020-10-11
0,NATIONAL CAPITAL REGION,2020-10-25
8,NATIONAL CAPITAL REGION,2020-11-08
7,NATIONAL CAPITAL REGION,2020-11-22
11,NATIONAL CAPITAL REGION,2020-11-29
10,NATIONAL CAPITAL REGION,2020-12-06
17,NATIONAL CAPITAL REGION,2020-12-13
6,NATIONAL CAPITAL REGION,2020-12-20
9,NATIONAL CAPITAL REGION,2020-12-27
0,NATIONAL CAPITAL REGION,2020-09-06
0,NATIONAL CAPITAL REGION,2020-09-20
0,NATIONAL CAPITAL REGION,2020-10-04
0,NATIONAL CAPITAL REGION,2020-10-18
0,NATIONAL CAPITAL REGION,2020-11-01
19,NATIONAL CAPITAL REGION,2020-01-12
54,NATIONAL CAPITAL REGION,2020-01-19
34,NATIONAL CAPITAL REGION,2020-01-26
17,NATIONAL CAPITAL REGION,2020-02-02
26,NATIONAL CAPITAL REGION,2020-02-09
36,NATIONAL CAPITAL REGION,2020-02-16
19,NATIONAL CAPITAL REGION,2020-02-23
19,NATIONAL CAPITAL REGION,2020-03-01
10,NATIONAL CAPITAL REGION,2020-03-08
10,NATIONAL CAPITAL REGION,2020-03-15
13,NATIONAL CAPITAL REGION,2020-03-22
9,NATIONAL CAPITAL REGION,2020-03-29
4,NATIONAL CAPITAL REGION,2020-04-05
1,NATIONAL CAPITAL REGION,2020-04-12
0,NATIONAL CAPITAL REGION,2020-04-19
0,NATIONAL CAPITAL REGION,2020-04-26
2,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
4,NATIONAL CAPITAL REGION,2020-05-17
0,NATIONAL CAPITAL REGION,2020-05-24
4,NATIONAL CAPITAL REGION,2020-05-31
1,NATIONAL CAPITAL REGION,2020-06-07
0,NATIONAL CAPITAL REGION,2020-06-14
4,NATIONAL CAPITAL REGION,2020-06-21
1,NATIONAL CAPITAL REGION,2020-06-28
3,NATIONAL CAPITAL REGION,2020-07-05
2,NATIONAL CAPITAL REGION,2020-07-12
3,NATIONAL CAPITAL REGION,2020-07-19
0,NATIONAL CAPITAL REGION,2020-07-26
1,NATIONAL CAPITAL REGION,2020-08-02
0,NATIONAL CAPITAL REGION,2020-08-09
1,NATIONAL CAPITAL REGION,2020-08-16
1,NATIONAL CAPITAL REGION,2020-08-23
1,NATIONAL CAPITAL REGION,2020-08-30
1,NATIONAL CAPITAL REGION,2020-09-13
4,NATIONAL CAPITAL REGION,2020-09-27
4,NATIONAL CAPITAL REGION,2020-10-11
2,NATIONAL CAPITAL REGION,2020-10-25
5,NATIONAL CAPITAL REGION,2020-11-08
9,NATIONAL CAPITAL REGION,2020-11-22
14,NATIONAL CAPITAL REGION,2020-11-29
8,NATIONAL CAPITAL REGION,2020-12-06
12,NATIONAL CAPITAL REGION,2020-12-13
7,NATIONAL CAPITAL REGION,2020-12-20
5,NATIONAL CAPITAL REGION,2020-12-27
0,NATIONAL CAPITAL REGION,2020-09-06
0,NATIONAL CAPITAL REGION,2020-09-20
0,NATIONAL CAPITAL REGION,2020-10-04
0,NATIONAL CAPITAL REGION,2020-10-18
0,NATIONAL CAPITAL REGION,2020-11-01
39,NATIONAL CAPITAL REGION,2020-01-12
48,NATIONAL CAPITAL REGION,2020-01-19
26,NATIONAL CAPITAL REGION,2020-01-26
13,NATIONAL CAPITAL REGION,2020-02-02
5,NATIONAL CAPITAL REGION,2020-02-09
4,NATIONAL CAPITAL REGION,2020-02-16
1,NATIONAL CAPITAL REGION,2020-02-23
4,NATIONAL CAPITAL REGION,2020-03-01
4,NATIONAL CAPITAL REGION,2020-03-08
2,NATIONAL CAPITAL REGION,2020-03-15
3,NATIONAL CAPITAL REGION,2020-03-22
3,NATIONAL CAPITAL REGION,2020-03-29
1,NATIONAL CAPITAL REGION,2020-04-05
0,NATIONAL CAPITAL REGION,2020-04-12
0,NATIONAL CAPITAL REGION,2020-04-19
0,NATIONAL CAPITAL REGION,2020-04-26
0,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
3,NATIONAL CAPITAL REGION,2020-05-17
0,NATIONAL CAPITAL REGION,2020-05-24
0,NATIONAL CAPITAL REGION,2020-05-31
0,NATIONAL CAPITAL REGION,2020-06-07
2,NATIONAL CAPITAL REGION,2020-06-14
0,NATIONAL CAPITAL REGION,2020-06-21
0,NATIONAL CAPITAL REGION,2020-06-28
0,NATIONAL CAPITAL REGION,2020-07-05
1,NATIONAL CAPITAL REGION,2020-07-12
0,NATIONAL CAPITAL REGION,2020-07-19
0,NATIONAL CAPITAL REGION,2020-07-26
1,NATIONAL CAPITAL REGION,2020-08-02
1,NATIONAL CAPITAL REGION,2020-08-09
0,NATIONAL CAPITAL REGION,2020-08-16
2,NATIONAL CAPITAL REGION,2020-08-23
1,NATIONAL CAPITAL REGION,2020-08-30
2,NATIONAL CAPITAL REGION,2020-09-13
2,NATIONAL CAPITAL REGION,2020-09-27
0,NATIONAL CAPITAL REGION,2020-10-11
4,NATIONAL CAPITAL REGION,2020-10-25
2,NATIONAL CAPITAL REGION,2020-11-08
7,NATIONAL CAPITAL REGION,2020-11-22
6,NATIONAL CAPITAL REGION,2020-11-29
2,NATIONAL CAPITAL REGION,2020-12-06
4,NATIONAL CAPITAL REGION,2020-12-13
2,NATIONAL CAPITAL REGION,2020-12-20
1,NATIONAL CAPITAL REGION,2020-12-27
0,NATIONAL CAPITAL REGION,2020-09-06
0,NATIONAL CAPITAL REGION,2020-09-20
0,NATIONAL CAPITAL REGION,2020-10-04
0,NATIONAL CAPITAL REGION,2020-10-18
0,NATIONAL CAPITAL REGION,2020-11-01
53,NATIONAL CAPITAL REGION,2020-01-12
92,NATIONAL CAPITAL REGION,2020-01-19
63,NATIONAL CAPITAL REGION,2020-01-26
46,NATIONAL CAPITAL REGION,2020-02-02
49,NATIONAL CAPITAL REGION,2020-02-09
43,NATIONAL CAPITAL REGION,2020-02-16
40,NATIONAL CAPITAL REGION,2020-02-23
32,NATIONAL CAPITAL REGION,2020-03-01
30,NATIONAL CAPITAL REGION,2020-03-08
27,NATIONAL CAPITAL REGION,2020-03-15
16,NATIONAL CAPITAL REGION,2020-03-22
8,NATIONAL CAPITAL REGION,2020-03-29
5,NATIONAL CAPITAL REGION,2020-04-05
5,NATIONAL CAPITAL REGION,2020-04-12
2,NATIONAL CAPITAL REGION,2020-04-19
0,NATIONAL CAPITAL REGION,2020-04-26
1,NATIONAL CAPITAL REGION,2020-05-03
0,NATIONAL CAPITAL REGION,2020-05-10
2,NATIONAL CAPITAL REGION,2020-05-17
1,NATIONAL CAPITAL REGION,2020-05-24
0,NATIONAL CAPITAL REGION,2020-05-31
2,NATIONAL CAPITAL REGION,2020-06-07
0,NATIONAL CAPITAL REGION,2020-06-14
4,NATIONAL CAPITAL REGION,2020-06-21
1,NATIONAL CAPITAL REGION,2020-06-28
1,NATIONAL CAPITAL REGION,2020-07-05
0,NATIONAL CAPITAL REGION,2020-07-12
1,NATIONAL CAPITAL REGION,2020-07-19
2,NATIONAL CAPITAL REGION,2020-07-26
1,NATIONAL CAPITAL REGION,2020-08-02
1,NATIONAL CAPITAL REGION,2020-08-09
1,NATIONAL CAPITAL REGION,2020-08-16
4,NATIONAL CAPITAL REGION,2020-08-23
0,NATIONAL CAPITAL REGION,2020-08-30
4,NATIONAL CAPITAL REGION,2020-09-13
7,NATIONAL CAPITAL REGION,2020-09-27
1,NATIONAL CAPITAL REGION,2020-10-11
16,NATIONAL CAPITAL REGION,2020-10-25
19,NATIONAL CAPITAL REGION,2020-11-08
7,NATIONAL CAPITAL REGION,2020-11-22
15,NATIONAL CAPITAL REGION,2020-11-29
21,NATIONAL CAPITAL REGION,2020-12-06
17,NATIONAL CAPITAL REGION,2020-12-13
